ema9,ema21,ema_cross,rsi,macd_line,macd_hist,adx,bb_width,bb_position,momentum3,return_1,return_3,return_5,volatility_10,volatility_20,high_low_5,target,optimal_duration
707.4893827150249,707.6119769374154,-0.00017326580791532676,46.169897380674875,-0.16345727693271783,0.03753233604347728,28.325145862131723,0.0011078651030225568,0.5382732772309571,0.16999999999995907,-0.0001554418788684024,0.00024032344708637378,0.0005656508520115637,0.00021127479855341522,0.0002145606397128341,0.0006359974560100796,0,5
707.4675061720835,707.5909138527677,-0.00017445740717037702,41.9824360249031,-0.16166994524530764,0.031664247493570996,27.48999591158533,0.0011210519163748773,0.33294632438732774,-0.17999999999994998,-0.00024026570560378642,-0.00025439538696357905,0.00024038121632889673,0.00017456507694172858,0.00021018696906350935,0.0003958268540246723,0,3
707.4500049376373,707.5717279917626,-0.00017207590563099714,41.99156147796463,-0.15821257730124216,0.02800105411848841,26.81159254315532,0.0011329070291934246,0.3428023148454496,-0.2799999999999727,0.0,-0.00039567023711948213,0.0,0.000173600296298158,0.00021015831387037444,0.0003958268540246723,0,3
707.4200039501312,707.547034023005,-0.0001795985760975853,40.01342705187244,-0.16020140260206972,0.0208792873554923,26.450036642922093,0.0011516909518862772,0.2662032808233676,-0.25,-0.00011309338686426097,-0.00035333192000565333,-0.0003674600033919257,0.00017531431104190773,0.00020835572783471342,0.0005089778029125034,0,1
707.324003160087,707.4918418552513,-0.00023741575687367787,32.59779516559952,-0.18855929896403723,-0.006041699257968269,27.387370129919514,0.0013175884325291659,-0.05303137272306054,-0.4399999999999409,-0.0005089778029123427,-0.0006220136277530336,-0.001017437752592931,0.00022858897529623941,0.00023304141297534041,0.0008628737940983675,0,1
707.2392025281105,707.4380545424366,-0.0002813014773321845,31.879562051846833,-0.21196347507202518,-0.023423036154278876,28.38878988997347,0.0014850398689500795,-0.004491999384361592,-0.4800000000000182,-5.65818881377165e-05,-0.0006785603211852445,-0.0009186629920146665,0.0002222974184928353,0.000224351970673287,0.000679021077945987,1,3
707.1993620224948,707.4018704046047,-0.00028641715052874037,37.034976582438745,-0.2166442557877417,-0.022461666882032244,28.612040292097277,0.0015535354568940642,0.16741873607633537,-0.2599999999999909,0.00019804781440088608,-0.0003675950798812257,-0.00048064689417290823,0.00023084701927612113,0.00022573559775293043,0.0006788866259334949,1,1
707.2154896179732,707.3907820412767,-0.0002478402093987068,44.75964879639637,-0.19862418738466658,-0.0036281299637352105,27.50551047597137,0.001489792964639788,0.40368666403626546,0.33999999999991815,0.00033944331296674744,0.00048094604916954495,-0.00014136673358028604,0.00024374546883863834,0.000226899083171675,0.000565546883836638,1,1
707.2363916943526,707.3843367552381,-0.00020916284126772948,45.95831447295404,-0.17903401049431977,0.01268409306530116,26.263531711785248,0.0013723265817537358,0.4629142570802868,0.42000000000007276,5.655468838377631e-05,0.0005941434432028191,2.8276544606384134e-05,0.00022870643053284802,0.0002258450676009645,0.0005937906463836351,0,10
707.2291133554952,707.3675841459052,-0.0001958014570277105,42.9708614631002,-0.17130860645420398,0.01637036874289477,25.42097031386323,0.0011714487959789447,0.35517551345181464,0.16000000000008185,-0.00016965447039530134,0.00022629554197793882,0.0003677822728944336,0.0002238570024306962,0.0002243829045751281,0.000593891402715035,1,1
